osm_id,osm_type,lat,lon,distance_m,primary_tag,primary_value,name,brand,shop,amenity,office,craft,tourism,leisure,cuisine,opening_hours,phone,website,wheelchair,outdoor_seating,takeaway,delivery,level,addr_street,addr_housenumber,addr_postcode,has_name,distance_band
4085364218,node,40.7633124,-73.9772025,826.5,amenity,restaurant,Beyond Sushi,,,restaurant,,,,,sushi;asian,Mo-Su 11:30-21:30,+1 646-964-5097,https://beyondsushi.com/,yes,,yes,yes,0,West 56th Street,62,10019,1,800-1000m
6052023085,node,40.7519418,-73.9885548,826.6,shop,clothes,Odlo,,clothes,,,,,,,,,,,,,,,,,,1,800-1000m
11256453783,node,40.765981,-73.9821103,826.7,shop,stationery,Staples,Staples,stationery,,,,,,,Mo-Fr 09:00-19:00; Sa 11:00-18:00; Su 11:00-17:00,+1-212-956-9210,https://www.staples.com/stores?setstore=5311,,,,,,Broadway,1755,10019,1,800-1000m
4842467840,node,40.7536984,-73.9921149,826.8,amenity,restaurant,Roast Kitchen,,,restaurant,,,,,international,Mo-Fr 11:00-22:00; Sa-Su 11:00-20:00,,http://www.roast-kitchen.com/,,,yes,,,8th Avenue,820,10018,1,800-1000m
2709878727,node,40.7603332,-73.9947365,827.1,amenity,restaurant,Mr Bigg's Bar & Grill,,,restaurant,,,,,,,+1 212-246-2030,http://www.mrbiggsbargrill.com,,,,,,10th Avenue,596,10036,1,800-1000m
4190039995,node,40.7537677,-73.9779905,827.2,amenity,restaurant,Urban Space,,,restaurant,,,,,,,,,,,,,,Vanderbilt Avenue,,,1,800-1000m
4406663998,node,40.7652057,-73.9798857,827.3,amenity,theatre,Weill Recital Hall,,,theatre,,,,,,,,https://www.carnegiehall.org/About/Building-Overview/Weill-Recital-Hall,,,,,,,,,1,800-1000m
10420459497,node,40.7632866,-73.9930349,827.4,shop,hairdresser,Valentin Hair Salon,,hairdresser,,,,,,,,,,,,,,,,,,1,800-1000m
12070466356,node,40.7632551,-73.9771278,827.9,shop,massage,Spa 56,,massage,,,,,,,,,,,,,,,,,,1,800-1000m
2708090740,node,40.7638611,-73.9777689,828.0,shop,gift,City Souvenirs,,gift,,,,,,,24/7,+1 212-265-3545,,,,,,0,6th Avenue,1381,10019,1,800-1000m
12070422440,node,40.7632955,-73.9771622,828.2,amenity,restaurant,K-bap,,,restaurant,,,,,korean,,,https://www.kbapnyc.com,,,,,,West 56th Street,62,,1,800-1000m
10420459498,node,40.7632242,-73.993107,828.2,shop,tattoo,,,tattoo,,,,,,,,,,,,,,,,,,0,800-1000m
7278381685,node,40.7559966,-73.9941587,828.5,amenity,bar,,,,bar,,,,,,,,,,,,,,,,,0,800-1000m
11140007939,node,40.7661724,-73.9872381,828.5,shop,deli,54 Royal Deli,,deli,,,,,,,,,,,,,,,,,,1,800-1000m
1122798189,way,40.7516672,-73.9874724,828.7,leisure,garden,,,,,,,,garden,,,,,,,,,,,,,0,800-1000m
265424275,way,40.7520984,-73.9810763,828.8,tourism,hotel,Courtyard New York Manhattan/Fifth Avenue,Courtyard,,,,,hotel,,,,+1 212-447-1500,https://www.marriott.com/nyces,,,,,,East 40th Street,3,10017,1,800-1000m
10420459496,node,40.7633489,-73.9930013,829.2,shop,hardware,Garden Hardware Store,,hardware,,,,,,,,,,,,,,,,,,1,800-1000m
4406663997,node,40.7651488,-73.9797261,829.2,amenity,theatre,Stern Auditorium,,,theatre,,,,,,,,https://www.carnegiehall.org/About/Building-Overview/Stern-Auditorium-Perelman-Stage,,,,,,,,,1,800-1000m
13082025011,node,40.7579453,-73.9753321,829.5,shop,massage,ila Only Spa,,massage,,,,,,,Mo-Su 09:00-20:00,+1 212-303-7777,https://www.ilaspanyc.com/,,,,,,Madison Avenue,455,10022,1,800-1000m
1428427568,node,40.7610186,-73.9756542,829.7,shop,jewelry,Swarovski,Swarovski,jewelry,,,,,,,,,,no,,,,0,,,,1,800-1000m
11157794983,node,40.7517217,-73.987791,829.7,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,,+1 929-924-5003,https://www.starbucks.com/store-locator/store/1030963/pickup-broadway-btwn-36th-1359-broadway-suites-106-c-04-new-york-ny-10018710,,,yes,,,"Broadway, Suites 106",1359,10018,1,800-1000m
12102851138,node,40.7514912,-73.9862834,829.8,shop,bakery,Paris Baguette,Paris Baguette,bakery,cafe,,,,,,Mo-Su 06:00-23:00,+1 631-651-0404,https://www.parisbaguette.com/,,,,,,6th Avenue,990,10018,1,800-1000m
12866882564,node,40.7632439,-73.9770786,830.5,amenity,restaurant,Tam Mai Thai,,,restaurant,,,,,thai,"Mo-Fr 11:30-15:00, 16:30-22:00; Sa-Su 11:30-22:00",+1-872-867-7662,https://www.tammaithai.com,,,yes,yes,1,,,,1,800-1000m
9472858517,node,40.7632868,-73.9771154,830.8,amenity,restaurant,Bites of Xi’an,,,restaurant,,,,,chinese,,,https://www.bitesofxian.com,,,,,,West 56th Street,60,,1,800-1000m
3708656769,node,40.7634061,-73.9772248,831.3,amenity,bicycle_rental,Citi Bike - W 56 St & 6 Ave,Citi Bike,,bicycle_rental,,,,,,,,https://citibikenyc.com/,,,,,,,,,1,800-1000m
10420459499,node,40.7634128,-73.9929708,831.4,shop,laundry,,,laundry,,,,,,,,,,,,,,,,,,0,800-1000m
4307308992,node,40.7567609,-73.9945607,831.6,shop,clothes,Hell's Kitchen Flea Market,,clothes,,,,,,,Sa-Su 09:00-17:00,,,,,,,,,,,1,800-1000m
1383942306,node,40.7663007,-73.9836656,831.7,shop,copyshop,FedEx Office,FedEx Office,copyshop,,,,,,,,,,,,,,,,,,1,800-1000m
1383955011,node,40.7654404,-73.9803003,832.1,amenity,fast_food,fresh & co,,,fast_food,,,,,salad,,,,,,,,,,,,1,800-1000m
5613761713,node,40.7530977,-73.991342,832.3,shop,e-cigarette,VapeNY,VapeNY,e-cigarette,,,,,,,Mo-Sa 12:00-20:00; Su 13:00-19:00,+1-516-399-0606,https://vapeny.com,,,,,,West 36th Street,247,,1,800-1000m
11140006714,node,40.766217,-73.9871877,832.4,shop,beauty,Nine Nails,,beauty,,,,,,,Mo-Sa 10:00-20:00; Su 10:00-19:00,,,,,,,,,,,1,800-1000m
10803083076,node,40.7644551,-73.9917249,832.4,amenity,restaurant,LaVista Pizza,,,restaurant,,,,,pizza,Mo-We 10:00-02:00; Th-Sa 10:00-04:45; Su 10:00-02:00,+1-641-329-6800,https://www.lavistapizza.com/,,,Mo-We 10:00-02:00;Th-Sa 10:00-04:45;Su 10:00-02:00,Mo-We 10:00-01:45;Th-Sa 10:00-04:45;Su 10:00-01:45,,10th Avenue,730,10019,1,800-1000m
9923066116,node,40.7565827,-73.9944985,832.5,tourism,hotel,Truss Hotel Times Square,Independent,,,,,hotel,,,,+1 212-920-2020,https://www.trusshotel.com/,,,,,,9th Avenue,515,10018,1,800-1000m
11308488711,node,40.7531145,-73.9788078,833.5,amenity,fast_food,Chick-fil-A,Chick-fil-A,,fast_food,,,,,chicken,Mo-Sa 06:30-22:00,+1 917-261-6415,https://www.chick-fil-a.com/locations/ny/42nd-madison-in-line,,,yes,,,East 42nd Street,50,10017,1,800-1000m
12887750793,node,40.7655368,-73.9804943,833.7,amenity,post_office,FedEx Ship Center,FedEx,,post_office,,,,,,,,,,,,,,,,,1,800-1000m
6536906987,node,40.7639054,-73.977729,833.8,amenity,cafe,Zibetto Espresso Bar,,,cafe,,,,,coffee_shop;italian,Mo-Fr 07:00-19:00; Sa 08:00-18:00; Su 08:00-17:00,+1 646-707-0505,http://wwe.zibettoespresso.com,,,,,0,6th Avenue,1385,10019,1,800-1000m
2709479288,node,40.753643,-73.9921669,834.3,amenity,pub,The Houndstooth Pub,,,pub,,,,,pub;british;american,"Mo-Fr 11:00-01:00; Sa,Su 12:00-02:00",+1 212-643-0034,https://www.houndstoothpub.com/,yes,,,,,8th Avenue,520,10018,1,800-1000m
4545901093,node,40.7605917,-73.975447,834.5,shop,electronics,Microsoft Experience Center,Microsoft,electronics,,,,,,,,,https://www.microsoft.com/en-us/store/locations,yes,,,,0,,,,1,800-1000m
6187629280,node,40.7660586,-73.9821107,834.9,shop,nutrition_supplements,GNC,GNC,nutrition_supplements,,,,,,,Mo-Fr 08:00-21:00; Sa 10:00-20:00; Su 10:00-19:00,+1 212-247-2309,https://www.gnc.com/store-details?StoreID=174,,,,,,Broadway,1755,10019,1,800-1000m
1240347246,way,40.7559783,-73.9759677,835.0,office,company,270 Park Avenue,,,,company,,,,,,,,,,,,,Park Avenue,270,10017,1,800-1000m
9777569218,node,40.7662434,-73.9871718,835.0,amenity,restaurant,Sacco Pizza,,,restaurant,,,,,pizza,Mo-Sa 11:00-23:00; Su 11:00-22:00,+1-210-899-7272,http://www.saccopizza.com/,,,,,,9th Avenue,819,10019,1,800-1000m
1122798188,way,40.7516103,-73.9874822,835.0,leisure,garden,,,,,,,,garden,,,,,,,,,,,,,0,800-1000m
2716012126,node,40.7547774,-73.9768144,835.0,amenity,fast_food,Uncle Paul's,,,fast_food,,,,,,24/7,,,limited,,,,,Vanderbilt Avenue,70,10017,1,800-1000m
5485267822,node,40.763242,-73.9770108,835.0,amenity,bicycle_rental,Unlimited Biking,,,bicycle_rental,,,,,,,+1-212-749-4444,https://unlimitedbiking.com/new-york,,,,,,,,,1,800-1000m
9325661457,node,40.7559346,-73.9942088,835.1,amenity,cafe,Cafe Aroma,,,cafe,,,,,,Mo-Su 06:30-20:00,,,,,,,,,,,1,800-1000m
6341825680,node,40.7632055,-73.9769682,835.6,shop,hairdresser,Barbershop On 56th,,hairdresser,,,,,,,,+1 212-974-2929,https://barbershopon56.com/,,,,,,,,,1,800-1000m
5859255847,node,40.7659061,-73.9814885,836.3,office,foundation,Open Society Foundations,,,,foundation,,,,,Mo-Fr 10:00-16:00,+1-212-548-0600,https://opensocietyfoundations.org/,,,,,,West 57th Street,224,,1,800-1000m
1427265080,node,40.7543276,-73.9772122,836.6,amenity,fast_food,Blake & Todd,,,fast_food,,,,,,,,,,,,,,,,,1,800-1000m
13241303656,node,40.7521611,-73.9895283,837.0,amenity,bicycle_rental,Citi Bike - W 36 St & 7 Ave,Citi Bike,,bicycle_rental,,,,,,,,,,,,,,,,,1,800-1000m
2709702576,node,40.7514303,-73.9863268,837.0,amenity,fast_food,Krispy Kreme,Krispy Kreme,,fast_food,,,,,donut,Mo-Su 08:00-20:00,,,,,yes,yes,,6th Avenue,994,10018,1,800-1000m
13193662776,node,40.7534002,-73.9918862,837.1,shop,haberdashery,Botani Trimmings,,haberdashery,,,,,,,Mo-Fr 09:00-18:00; Sa 10:00-17:00,+1-212-244-3222,https://www.botanitrim.com/,,,,,,West 36th Street,263,10018,1,800-1000m
8734915590,node,40.7662712,-73.9871321,837.3,amenity,veterinary,Muddy Paws Rescue,,,veterinary,,,,,,,,,,,,,,,,,1,800-1000m
266010430,way,40.7540122,-73.9775214,838.4,amenity,community_centre,The Yale Club of New York City,,,community_centre,,,,,,,,,,,,,,Vanderbilt Avenue,50,,1,800-1000m
1497326724,node,40.7650339,-73.9793005,838.9,amenity,restaurant,Russian Tea Room,,,restaurant,,,,,russian,,,https://russiantearoomnyc.com/,,,,,,West 57th Street,150,10019,1,800-1000m
2629277997,node,40.7636753,-73.9773838,839.2,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,Mo-Th 05:30-23:00; Fr 05:30-24:00; Sa 06:00-24:00; Su 06:00-23:00,+1 212-977-1382,https://www.starbucks.com/store-locator/store/14568/56th-sixth-1380-sixth-avenue-new-york-ny-100193907-us,,,yes,,,6th Avenue,1380,10019,1,800-1000m
6538395986,node,40.7632356,-73.9769411,839.4,amenity,restaurant,NAYA Express,,,restaurant,,,,,lebanese,,,,,,,,,West 56th Street,54,,1,800-1000m
1227227869,way,40.7575876,-73.9752801,839.9,leisure,park,437 Madison Avenue - POPS,,,,,,,park,,24/7,,,,,,,,,,,1,800-1000m
8233681547,node,40.764824,-73.9789137,839.9,shop,supermarket,Morton Williams,Morton Williams,supermarket,,,,,,,24/7,+1 212-586-7750,https://www.mortonwilliams.com,,,,,,West 57th Street,140,,1,800-1000m
13415843343,node,40.7625245,-73.9763493,840.0,tourism,hotel,The Shoreham,,,,,,hotel,,,,+1 866 950 8893,https://www.shorehamhotel.com,,,,,,West 55th Street,33,10019,1,800-1000m
6128600889,node,40.7646757,-73.9786652,840.3,shop,clothes,butter something blue golo,,clothes,,,,,,,,,,,,,,,,,,1,800-1000m
13241280235,node,40.7586481,-73.9751241,840.7,amenity,bicycle_rental,Citi Bike - Madison Ave & E 51 St,Citi Bike,,bicycle_rental,,,,,,,,,,,,,,,,,1,800-1000m
1383956918,node,40.7659988,-73.9816603,840.8,amenity,bank,TD Bank,TD Bank,,bank,,,,,,"Mo-Fr 09:00-18:00; Sa 09:30-13:00; Su,PH off",+1-212-397-2259,https://locations.td.com/us/224-w-57th-street-57th-broadway,no,,,,,West 57th Street,224,10019,1,800-1000m
11968161061,node,40.7538327,-73.9925095,840.8,amenity,cafe,Vanilla Gorilla Cafe,,,cafe,,,,,coffee_shop;sandwich;pastrino,,,,,,,,,,,,1,800-1000m
1383954690,node,40.7649496,-73.979109,840.9,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,,,,,,yes,,,,,,1,800-1000m
2708090758,node,40.7639634,-73.977682,841.0,shop,beauty,Hera Nails,,beauty,,,,,,,Mo-Sa 09:00-21:00; Su 10:00-20:00,+1 212-957-3797,https://hera-nails.edan.io/,,,,,,6th Avenue,1389,10019,1,800-1000m
1427265072,node,40.7542362,-73.977239,841.0,amenity,restaurant,ammos estiatorio,,,restaurant,,,,,greek,,,https://ammosnewyork.com/,,,,,,,,,1,800-1000m
1428427557,node,40.7588847,-73.9751138,841.1,shop,toys,Hallmark,,toys,,,,,,,,,,,,,,,,,,1,800-1000m
10616783226,node,40.7518188,-73.9815906,841.1,amenity,cafe,The Library Café by Amy's Bread,,,cafe,,,,,,Mo-Sa 10:30-16:30; PH off,,https://www.nypl.org/about/locations/snfl/cafe,,yes,,,,5th Avenue,455,10018,1,800-1000m
4775572069,node,40.765008,-73.9909984,841.5,amenity,restaurant,Totto Ramen,,,restaurant,,,,,ramen,12:00-22:00,+1-646-596-9056,https://tottoramen.com/,,,,,,West 51st Street,464,10019,1,800-1000m
265296185,way,40.7566112,-73.9946258,841.7,shop,camera,Camera Doctor,,camera,,,,,,,Mo-Fr 10:00-18:00,+1-917-499-1915,,,,,,,West 39th Street,406,10018,1,800-1000m
12035679425,node,40.761342,-73.99456,841.8,shop,department_store,Target,Target,department_store,,,,,,,08:00-23:00,+1 212-389-1418,https://www.target.com/sl/manhattan-hells-kitchen/3268,,,,,,10th Avenue,615,10036-3035,1,800-1000m
1122798187,way,40.7515476,-73.9874917,842.0,leisure,garden,,,,,,,,garden,,,,,,,,,,,,,0,800-1000m
2790840192,node,40.7523552,-73.9901323,842.2,amenity,pub,Pig 'N' Whistle On 36th,,,pub,,,,,irish;american;sandwich;salad;steak;burger;seafood,Mo-Su 11:00-04:00,+1-212-239-4820,https://pignwhistleon36th.com/,yes,,yes,,,West 36th Street,202,,1,800-1000m
4843833624,node,40.7646909,-73.9915481,842.4,amenity,bar,As is NYC,,,bar,,,,,,Mo-We 12:00-01:00; Th-Sa 12:00-02:00; Su 12:00-01:00,+16468581153,https://www.asisnyc.com/,,,,,,10th Avenue,734,10019,1,800-1000m
5762488554,node,40.7646319,-73.9785599,842.4,amenity,bar,The Roof,,,bar,,,,,,Mo-Su 15:00-04:00,+12127078008,https://www.theroofny.com/,,,,,,,124,10019,1,800-1000m
8457002453,node,40.7635416,-73.9771928,842.6,amenity,parking_entrance,,,,parking_entrance,,,,,,,,,,,,,,,,,0,800-1000m
267035000,way,40.7645746,-73.9784686,842.7,tourism,hotel,"Le Méridien New York, Central Park",Le Méridien,,,,,hotel,,,,+1 212-830-8000,https://www.marriott.com/hotels/travel/nycmo-le-meridien-new-york-central-park/,yes,,,,,West 57th Street,120,10019,1,800-1000m
2797917337,node,40.7663043,-73.9829515,843.0,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,,,,,,yes,,,,,,1,800-1000m
12915135057,node,40.7513786,-73.9863642,843.1,amenity,fast_food,I'Milky,,,fast_food,,,,,bubble_tea;snack,"Mo-Th 11:30-21:00, Fr 11:30-22:00, Sa 12:00-22:00, Su 12:00-21:00",+1-212-239-6712,https://www.imilkyusa.com,,,yes,yes,,6th Avenue,992,10018,1,800-1000m
5816354726,node,40.7523087,-73.9900479,843.1,amenity,stripclub,A Absolute Exotic Burlesque,,,stripclub,,,,,,,+1-212-967-7454,,,,,,,West 36th Street,200,,1,800-1000m
5906249080,node,40.7604825,-73.9753092,843.2,leisure,fitness_centre,U.S. Athletic Training Center,,,,,,,fitness_centre,,Mo-Fr 05:30-21:00; Sa 10:00-16:00; Su 10:00-15:00,+1-212-355-8440,https://www.usatc.com/,,,,,3,Madison Avenue,515,10022,1,800-1000m
5812466173,node,40.7535623,-73.9922151,843.5,shop,coffee,Gregory's Coffee,,coffee,,,,,,,,+1-646-861-3791,https://gregoryscoffee.com,,,,,,8th Avenue,520,,1,800-1000m
2709860719,node,40.7609011,-73.9947642,843.8,amenity,restaurant,Mémé Mediterranean,,,restaurant,,,,,mediterranean,"Mo-Fr 12:00-22:00; Sa, Su 11:00-22:00",+1 917-262-0827,http://mememediterranean.com,,yes,yes,yes,,10th Avenue,607,10036,1,800-1000m
1122798173,way,40.7515796,-73.9877431,843.9,shop,newsagent,,,newsagent,,,,,,,,,,,,,,,,,,0,800-1000m
2708090763,node,40.7639975,-73.9776646,844.7,amenity,bicycle_rental,Bike Rental Central Park,,,bicycle_rental,,,,,,,,,,,,,,6th Avenue,1391,10019,1,800-1000m
5960471088,node,40.76314,-73.976775,844.9,amenity,restaurant,Sushiya,,,restaurant,,,,,,,,,,,,,,,,,1,800-1000m
265325033,way,40.7649333,-73.9911998,845.0,amenity,library,Columbus Library,,,library,,,,,,Mo-Th 10:00-19:00; Fr-Sa 10:00-17:00; Su off,+1-212-586-5098,http://www.nypl.org/locations/columbus,yes,,,,,10th Avenue,742,10019,1,800-1000m
10154000117,node,40.7645955,-73.9784506,845.4,amenity,bar,Life Rooftop Central Park,,,bar,,,,,,,,,,,,,,,,,1,800-1000m
11817061866,node,40.7592846,-73.9951283,845.7,amenity,theatre,Signature Theatre,,,theatre,,,,,,,+1-212-967-1913,https://signaturetheatre.org,yes,,,,,West 42nd Street,480,10036,1,800-1000m
4843851221,node,40.7647616,-73.9915059,846.1,amenity,restaurant,The Waylon,,,restaurant,,,,,,Mo-Su 12:00-04:00,+12122650010,https://www.thewaylon.com/,,,,,,,,10019,1,800-1000m
5816276454,node,40.7520287,-73.9894276,846.6,shop,fabric,Shindo,,fabric,,,,,,,Mo-Fr 09:30-17:00,+1-212-868-9311,https://www.shindo.com/,,,,,,West 36th Street,162,,1,800-1000m
1242371874,node,40.752085,-73.9895832,846.7,amenity,bank,TD Bank,TD Bank,,bank,,,,,,,,https://locations.td.com/us/469-7th-avenue-36th-7th,yes,,,,,,,,1,800-1000m
266108507,way,40.7542669,-73.9930832,847.1,tourism,hotel,Homewood Suites by Hilton,Homewood Suites,,,,,hotel,,,,+1-212-244-0644,https://www.hilton.com/en/hotels/nycmmhw-homewood-suites-new-york-midtown-manhattan-times-square-south-ny/,yes,,,,,West 37th Street,312,10018,1,800-1000m
3287041497,node,40.7596568,-73.9951099,847.3,amenity,bank,Chase,Chase,,bank,,,,,,Mo-Fr 08:00-18:00; Sa 09:00-15:00,,https://locator.chase.com/ny/new-york/471-w-42nd-st,,,,,,West 42nd Street,471,10036,1,800-1000m
11817061865,node,40.7592421,-73.9951614,848.3,amenity,cafe,SigSpace,,,cafe,,,,,,,,https://signaturetheatre.org/sigspace/,,,,,1,West 42nd Street,480,10036,1,800-1000m
265301889,way,40.7512734,-73.9848203,848.4,tourism,hotel,"Marriott Vacation Club, New York City",Marriott Vacation Club,,,,,hotel,,,,+1-212-448-1024,,,,,,,West 37th Street,33,10018,1,800-1000m
1428427559,node,40.7589868,-73.975024,848.7,shop,clothes,,,clothes,,,,,,,,,,,,,,,,,,0,800-1000m
5816354727,node,40.7522129,-73.9899761,849.5,shop,gift,Golden Gift Souvenirs,,gift,,,,,,,,+1-212-564-9180,,,,,,,7th Avenue,478,,1,800-1000m
4300059790,node,40.7629874,-73.9765793,849.5,amenity,fast_food,Sbarro,Sbarro,,fast_food,,,,,pizza,,,,,,yes,,,,,10019,1,800-1000m
5215527122,node,40.7512626,-73.9848169,849.6,amenity,bar,Top of the strand,,,bar,,,,,,,,,,,,,,,,,1,800-1000m
785585477,way,40.7538357,-73.9926598,850.0,tourism,hotel,DoubleTree,DoubleTree,,,,,hotel,,,,+1 212-255-9000,https://www.hilton.com/en/hotels/nycsodt-doubletree-new-york-times-square-south/,yes,,,,,8th Avenue,525,10018,1,800-1000m
5816276401,node,40.7518625,-73.9890435,850.1,amenity,restaurant,Macaron Café,,,restaurant,,,,,french;sandwich;salad,Mo-Fr 07:00-19:30; Sa 09:00-19:00,+1-212-564-3525,https://macaroncafe.com/,yes,,yes,yes,,West 36th Street,152,,1,800-1000m
12631340867,node,40.7607761,-73.9753111,850.5,shop,yes,dji,,yes,,,,,,,,,,,,,,,,,,1,800-1000m
12915135056,node,40.7513125,-73.9864145,850.9,shop,convenience,Teso Mini,,convenience,,,,,,,,,https://www.tesolife.com,,,,,,6th Avenue,988,10018,1,800-1000m
3785231766,node,40.7648448,-73.9914632,851.0,amenity,bar,1 2 3 Burger Shot Beer,,,bar,,,,,burger,Mo-Su 14:00-22:00,+1-212-315-0123,http://123burgershotbeer.com,,,,,0,10th Avenue,738,10019,1,800-1000m
13064239934,node,40.7534146,-73.9780533,851.1,amenity,cafe,The Clock,,,cafe,,,,,,,,https://www.22vanderbilt.com/hospitality,,,,,,Vanderbilt Avenue,22,,1,800-1000m
3040295633,node,40.7512973,-73.9838618,851.8,amenity,restaurant,The Australian NYC,,,restaurant,,,,,australian,"Mo, Su 11:30-00:00; Tu, We 11:30-23:00; Th 11:30-02:00; Fr, Sa 11:30-04:00",+1 212-869-9601,https://theaustraliannyc.com/,,,yes,yes,,West 38th Street,20,,1,800-1000m
1383949229,node,40.7663399,-73.9826892,851.8,shop,department_store,TJ Maxx,TJ Maxx,department_store,,,,,,,Mo-Sa 08:30-21:00; Su 09:30-21:30,,https://tjmaxx.tjx.com/store/stores/New+York-NY-10107/1163/aboutstore,yes,,,,,West 57th Street,250,10107,1,800-1000m
4973968932,node,40.7516845,-73.9885296,852.7,shop,outdoor,Capitol fishing,,outdoor,,,,,,,,,,,,,,,,,,1,800-1000m
6538393285,node,40.7588799,-73.9749741,852.9,amenity,restaurant,NAYA Express,,,restaurant,,,,,lebanese,,,,,,,,,Madison Avenue,488,,1,800-1000m
1383905311,node,40.7664708,-73.9834647,853.0,office,company,The Hearst Corporation,,,,company,,,,,,,,yes,,,,,,,,1,800-1000m
265282545,way,40.7556154,-73.9942678,854.2,amenity,restaurant,Farida,,,restaurant,,,,,uzbek;kazakh,Tu-Su 11:00-23:00,+1 646-863-2020,https://www.farida.us,,,yes,yes,,9th Avenue,498,10018,1,800-1000m
265424467,way,40.7517043,-73.981532,854.7,amenity,library,Stavros Niarchos Foundation Library,,,library,,,,,,Mo-Th 08:00-21:00; Fr 08:00-20:00; Sa-Su 10:00-18:00; PH off,+1 212-340-0863,https://www.nypl.org/locations/snfl,yes,,,,,5th Avenue,455,10018,1,800-1000m
12631340878,node,40.7608248,-73.9752744,854.8,shop,shoes,Stuart Weitzman,Stuart Weitzman,shoes,,,,,,,,,,,,,,,,,,1,800-1000m
13036069554,node,40.7521662,-73.9900133,855.5,shop,cannabis,Mr. Nugz Cannabis Club,,cannabis,,,,,,,,,,,,,,,,,,1,800-1000m
6128599985,node,40.755123,-73.9939481,855.5,shop,clothes,Julie jentzsch,,clothes,,,,,,,,,,,,,,,,,,1,800-1000m
4149444647,node,40.7663421,-73.9824991,856.0,amenity,bank,Bank of America,Bank of America,,bank,,,,,,,,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16825.html,,,,,,West 57th Street,254,,1,800-1000m
2709493928,node,40.7557347,-73.9943637,856.0,shop,butcher,Esposito Meat Market,,butcher,,,,,,,Mo-Sa 08:00-18:30,+1 212-279-3298,https://www.espositomeatmarket.com,,,,,,9th Avenue,500,10018,1,800-1000m
6666722028,node,40.754399,-73.993352,856.5,amenity,cafe,The People's Forum,,,cafe,,,,,,Tu-Th 11:00-21:00; Fr-Sa 10:00-22:00,+1 347-695-1095,https://peoplesforum.org,yes,,,,,West 37th Street,320,10018,1,800-1000m
12915135055,node,40.7512648,-73.986448,856.6,amenity,fast_food,Oakberry Acai,,,fast_food,,,,,health_food;juice,Mo-Su 08:00-22:00,+1-646-398-9330,https://www.oakberry.com,,,yes,yes,,6th Avenue,986,10018,1,800-1000m
4077041413,node,40.7560797,-73.9945667,856.8,amenity,restaurant,Il Punto Ristorante,,,restaurant,,,,,italian,,+1 212 244 0088,http://ilpuntoristorante.com/,,,,,,,,,1,800-1000m
265148508,way,40.7643728,-73.9779329,857.1,tourism,hotel,West 57th Street,Hilton,,,,,hotel,,,,+1 212-379-0103,https://www3.hilton.com/en/hotels/new-york/west-57th-street-by-hilton-club-NYCWEGV/index.html,yes,,,,,West 57th Street,102,10019,1,800-1000m
5296489068,node,40.7511998,-73.9855652,857.1,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,Mo-Fr 06:00-16:00; Sa-Su 00:00-24:00,+1 646-590-8020,https://locations.dunkindonuts.com/en/ny/new-york/48-w-37th-st/352201,,,yes,,,West 37th Street,48,10018,1,800-1000m
1428427567,node,40.7608651,-73.9752575,857.3,shop,bag,Coach,Coach,bag,,,,,,,,,https://www.coach.com/stores/ny/new-york/685-fifth-ave,,,,,,,,,1,800-1000m
265301995,way,40.7512127,-73.9859034,857.5,tourism,hotel,Embassy Suites by Hilton,Embassy Suites,,,,,hotel,,,,+1 212-912-0111,https://www.hilton.com/en/hotels/nycmies-embassy-suites-new-york-manhattan-times-square/,,,,,,West 37th Street,60,10018,1,800-1000m
1180497242,way,40.7602647,-73.9750758,857.8,amenity,cafe,,,,cafe,,,,,,,,,,,,,,,,,0,800-1000m
10612941921,node,40.7593313,-73.9952692,857.9,shop,hairdresser,Drybar,Drybar,hairdresser,,,,,,,,,,,,,,,West 42nd Street,490,10036,1,800-1000m
5816276453,node,40.751597,-73.9883856,857.9,amenity,restaurant,Chopstick House,,,restaurant,,,,,,"Mo-Fr 10:30-23:30; Sa, Su 11:30-23:00",+1-212-868-8090,https://gochopstickhouse.com/,,,yes,yes,,West 36th Street,130,,1,800-1000m
1427212583,node,40.7525995,-73.9792197,858.0,amenity,bureau_de_change,,,,bureau_de_change,,,,,,,,,,,,,,,,,0,800-1000m
3573482097,node,40.7605371,-73.9950611,858.5,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,"Mo-Fr 05:00-21:00; Sa, Su 07:00-19:00",,https://locations.dunkindonuts.com/en/ny/new-york/595-10th-ave/362681,,,yes,,,10th Avenue,595,10036,1,800-1000m
1383950274,node,40.7663468,-73.9824049,858.6,amenity,bank,Citizens Bank,Citizens Bank,,bank,,,,,,"Mo-Fr 09:00-17:00; Sa-Su,PH off",+1-212-497-1330,https://locations.citizensbank.com/ny/new-york/250-west-57th-street.html,,,,,0,West 57th Street,250,10107,1,800-1000m
13064239935,node,40.7535242,-73.9777794,858.8,amenity,bar,Bergamo's,,,bar,,,,,,,,https://www.bergamos.co/,,,,,,Vanderbilt Avenue,22,,1,800-1000m
