osm_id,osm_type,lat,lon,distance_m,primary_tag,primary_value,name,brand,shop,amenity,office,craft,tourism,leisure,cuisine,opening_hours,phone,website,wheelchair,outdoor_seating,takeaway,delivery,level,addr_street,addr_housenumber,addr_postcode,label
5599100461,node,40.7812464,-73.9540875,613.8,shop,copyshop,FedEx Office,FedEx Office,copyshop,,,,,,,Mo-Fr 08:00-19:00; Sa 09:00-18:00,+1 212-628-5500,https://local.fedex.com/ny/new-york/office-5696/,,,,,,Lexington Avenue,1337,10128,personal_care
8570158391,node,40.7793051,-73.9478614,614.0,shop,hairdresser,Red Chair Studio,,hairdresser,,,,,,,"Mo-Fr 10:00-18:30; Sa, Su 10:00-17:00",+1 212-369-0958,https://redchairstudiony.com/,,,,,0,1st Avenue,1729,10128,personal_care
9311563965,node,40.7790049,-73.9475479,614.1,shop,convenience,Eastside Grocery,,convenience,,,,,,,24/7,+1 212-360-6651,,,,,,,1st Avenue,1726,,retail
11986194940,node,40.7719649,-73.958755,614.3,shop,shoes,Enslow Shoes & Orthotics,,shoes,,,,,,,Mo-Sa 10:00-17:45; Su 11:00-17:00,,,yes,,,,0,3rd Avenue,1319,,retail
6689909682,node,40.7703561,-73.9517212,616.7,amenity,doctors,Mount Sinai Doctors 77th Street Urology,,,doctors,,,,,,,,,,,,,,,,,health
8410114663,node,40.7812501,-73.9524521,617.4,amenity,restaurant,Thai Hot Box,,,restaurant,,,,,thai,Mo-Su 11:30-21:00,,,yes,,yes,yes,0,3rd Avenue,1598,10128,food_drink
9596943297,node,40.7812585,-73.9544826,619.0,shop,convenience,Lexington Deli,,convenience,,,,,,,,+1 212-987-1500,,,,,,,Lexington Avenue,1332,,retail
5799880862,node,40.7793505,-73.9478304,619.2,shop,deli,Park East Kosher Butchers & Fine Foods,,deli,,,,,,,Su 08:30-17:30; Mo-We 08:00-19:30; Th 08:00-21:00; Fr 06:00-14:00,+1 212-737-9800,https://www.parkeastkosher.com,yes,,,,0,1st Avenue,1733,10128,food_drink
6056126950,node,40.7805059,-73.9495902,620.4,shop,tobacco,Hi-fi News & Grocery Inc.,,tobacco,,,,,,,Mo-Su 07:00-23:00,,,,,,,,2nd Avenue,1864,,retail
11203438475,node,40.7703691,-73.9514334,621.5,amenity,fast_food,Jupioca,,,fast_food,,,,,juice,,,,,,,,,,,,food_drink
10090660793,node,40.7813027,-73.9544425,623.4,shop,hairdresser,Excel Hair Salon,,hairdresser,,,,,,,Mo-Fr 10:30-20:00; Sa 10:00-19:00; Su 10:30-19:00,+1 212-348-2888,https://www.excelhairsalon.com/,,,,,,Lexington Avenue,1336,10128,personal_care
8638088228,node,40.7805402,-73.9495694,624.5,shop,hairdresser,Great Style Barber Shop,,hairdresser,,,,,,,Mo-Sa 09:00-19:30; Su 10:00-17:30,+1 646-918-7083,http://www.greatstylebarbershop.com,,,,,,2nd Avenue,1734,10128,personal_care
2724113139,node,40.7813175,-73.9523876,625.6,amenity,restaurant,Catch n' Chop,,,restaurant,,,,,steak; seafood,"Tu-Th 16:00-00:00; Fr, Sa 11:00-01:00; Su 11:00-00:00",+1 646-707-0103,https://catchnchop.com/,,,,,0,3rd Avenue,1600,10028,food_drink
8571510532,node,40.7794207,-73.9477873,627.0,office,tax_advisor,H&R Block,H&R Block,,,tax_advisor,,,,,Mo-Sa 09:00-20:00,+1 212-426-7127,https://www.hrblock.com/local-tax-offices/new-york/new-york/1735-1-st-avenue/30999,,,,,,1st Avenue,1735,,office_professional
8638090742,node,40.7805713,-73.9495504,628.3,shop,shoe_repair,Albert's Shoe Repair,,shoe_repair,,,,,,,Mo-Fr 08:00-19:00; Sa 09:00-18:00,+1 212-423-1082,,,,,,,2nd Avenue,1736,10128,personal_care
2629371850,node,40.7791466,-73.9474467,630.3,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,05:30-20:30,+1 212-987-0891,https://www.starbucks.com/store-locator/store/8923/90th-first-400-east-90th-street-new-york-ny-101285153-us,,,yes,,,East 90th Street,400,10128,food_drink
8638102178,node,40.7805933,-73.9495324,631.2,shop,dry_cleaning,Fine Cleaners,,dry_cleaning,,,,,,,Mo-Fr 08:00-17:00; Sa 08:30-17:00,+1 212-427-5598,,,,,,,2nd Avenue,1736,10128,personal_care
12943289049,node,40.77034,-73.9557288,631.5,leisure,fitness_centre,Hot Fit NYC,,,,,,,fitness_centre,,,+1-212-933-4847,https://www.hotfitnyc.com,,,,,,,,,leisure_entertainment
7041755299,node,40.7717972,-73.9588832,635.0,shop,deli,Citarella,,deli,,,,,,,Mo-Sa 07:00-21:00; Su 08:00-20:00,+1 212-874-0383,https://www.citarella.com/store_locator/upper-east-side/,yes,,,yes,0,3rd Avenue,1313,10021,food_drink
1682930317,node,40.7814879,-73.9538705,639.3,shop,supermarket,Gristedes,,supermarket,,,,,,,Mo-Su 07:00-23:00,+1 212-831-0978,https://www.gristedessupermarkets.com,,,,,,Lexington Avenue,1343,10128,retail
2723785759,node,40.7707302,-73.9571771,640.7,amenity,restaurant,THEP,,,restaurant,,,,,thai,"Mo-Th 11:30-15:45, 17:00-22:30; Fr 11:30-15:45, 17:00-23:30; Sa 12:00-23:30; Su 12:00-22:30",+1 212-899-9995,https://thepnewyork.com/,,yes,yes,yes,,2nd Avenue,1439,10021,food_drink
9210994756,node,40.7717354,-73.9589133,641.6,shop,cosmetics,bluemercury,bluemercury,cosmetics,,,,,,,Mo-Sa 10:00-18:00; Su 12:00-18:00,+1 212-396-1500,https://bluemercury.com/apps/store-locator/s/75th-3rd,,,,,,3rd Avenue,1311,10021,retail
6704527437,node,40.7708948,-73.9576006,643.5,amenity,restaurant,B. Cafe,,,restaurant,,,,,belgian,Tu-Fr 17:00-23:00; Sa 10:00-23:00; Su 10:00-22:00; Mo 17:00-22:00,+1 212-249-3300,https://bcafe.com/,,yes,,,,East 75th Street,240,,food_drink
5764028323,node,40.769969,-73.9541729,645.6,shop,hardware,S & V True Value Hardware,True Value,hardware,,,,,,,Mo-Sa 08:00-18:00; Su 10:00-18:00,+1 212-744-5706,https://ww3.truevalue.com/svtruevalue,,,,,0,1st Avenue,1450,10021,retail
7089435597,node,40.7700616,-73.9550189,646.2,amenity,restaurant,NR,,,restaurant,,,,,japanese,"Mo-We 17:00-23:00; Th-Fr 17:00-24:00; Sa 12:00-24:00; Su 12:00-22:00; Jan 1,Jul 4,Dec 25 off",,http://nr-nyc.com/,,,yes,yes,,E 75th street,339,10021,food_drink
6252271140,node,40.7706873,-73.9572211,646.6,shop,butcher,Leonard's Market,,butcher,,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00; Su 11:00-18:00,+1 212-744-2600,https://www.leonardsnyc.com,,,,yes,,2nd Avenue,1437,10021,food_drink
6689909684,node,40.7700555,-73.9516342,650.9,amenity,cafe,Zuri Coffee,,,cafe,,,,,,,,,,,,,,York Avenue,1443,10021,food_drink
5729305630,node,40.7807448,-73.9494056,651.1,amenity,restaurant,Tacos & Tequilla,,,restaurant,,,,,mexican,10:00-22:00,+1 917-340-6234,https://tacos-tequila-mexican-restaurant.business.site,yes,yes,yes,yes,,2nd Avenue,1742,10128,food_drink
6649647161,node,40.7699162,-73.9542186,651.8,amenity,restaurant,Afghan Kebab House,,,restaurant,,,,,afghan,"Mo-Sa 13:00-22:30, Su 13:00-22:00",+1-212-517-2776,https://www.afghankebabhouse2.com,,,yes,yes,0,1st Avenue,1448,10021,food_drink
10982822000,node,40.7706469,-73.9572778,652.9,amenity,restaurant,Tabata Ramen & Yakitori Bar,,,restaurant,,,,,japanese,Mo-Su 11:30-22:00,+1 646-833-7977,https://www.tabatanyc.com/,yes,,yes,,0,2nd Avenue,1435,10021,food_drink
6818115063,node,40.7796153,-73.9476013,653.0,shop,convenience,1 Ave Gourmet Deli,,convenience,,,,,,,"Mo-Fr 06:00-00:00; Sa, Su 07:00-00:00",+1 646-678-3007,,,,,yes,,1st Avenue,1741,10128,retail
2723782910,node,40.7699331,-73.9546801,655.0,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,Mo-Fr 05:00-22:00; Sa 05:30-23:00; Su 05:30-22:00,+1 212-472-7784,https://www.starbucks.com/store-locator/store/8795/75th-first-1445-first-avenue-new-york-ny-100213002-us,,,yes,,,1st Avenue,1445,10021,food_drink
10982848005,node,40.7698887,-73.9542397,655.0,shop,convenience,Smoke & Draft,,convenience,,,,,,,,,,,,,,0,1st Avenue,1448,10021,retail
7041755289,node,40.771859,-73.9592877,655.5,amenity,cafe,Joe & The Juice,Joe & The Juice,,cafe,,,,,coffee_shop,,,,,,yes,,,,,,food_drink
5780231448,node,40.7815731,-73.9522199,655.8,amenity,bank,Chase,Chase,,bank,,,,,,Mo-Fr 09:00-17:00,+1 646-672-2420,https://locator.chase.com/ny/new-york/181-e-90th-st,,,,,0,East 90th Street,181,10128,finance
2724223877,node,40.779357,-73.9595973,655.8,amenity,dentist,"Gibbs Orthodontic Associates, P.C",,,dentist,,,,,,Mo 09:00-17:15; Tu 09:00-18:30; We 08:15-19:00; Th 09:00-18:00; Fr 09:00-19:00,+1-212-535-4111,https://www.gibbsortho.com/,,,,,,East 84th Street,40,10028,health
5856247825,node,40.7815029,-73.9517221,656.0,amenity,clinic,Optum Urgent Care,Optum,,clinic,,,,,,"Mo-Fr 08:00-20:00; Sa, Su 08:00-17:00",+1 646-692-6272,https://east.optum.com/locations/urgent-care-yorkville/,,,,,0,3rd Avenue,1601,10128,health
2723972053,node,40.7699812,-73.9516856,658.0,amenity,ice_cream,Dubl Twister,,,ice_cream,,,,,,11:00-22:00,+1-917-675-6933,,,yes,yes,yes,,York Avenue,1443,10021,food_drink
663354912,node,40.778723,-73.960194,658.1,shop,furniture,Schweitzer Linen,,furniture,,,,,,,,,,,,,,,,,,retail
5395638564,node,40.7705919,-73.9572796,658.3,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,Mo-Fr 05:30-19:00; Sa-Su 06:30-15:00,+1 646-974-9121,https://locations.dunkindonuts.com/en/ny/new-york/1433-2nd-avenue/340423,,,yes,,,2nd Avenue,1433,10021,food_drink
5828272537,node,40.7796668,-73.9475706,658.8,shop,alcohol,Eastside Cellars,,alcohol,,,,,,,Mo-Fr 12:00-22:00; Sa 10:00-22:00; Su 12:00-21:00,+1 212-996-9463,https://eastsidecellars.com/,,,,Su-Fr 12:00-19:00; Sa 10:00-19:00,,1st Avenue,1743,,retail
10982822003,node,40.7698331,-73.9542665,661.4,amenity,bar,Buena Onda Mescalera,,,bar,,,,,mexican,"Su, Mo 16:00-24:00; Tu-Sa 16:00-01:00",+1 212-931-6200,https://buenaondany.com/,,,,,0,1st Avenue,1446,10021,food_drink
9596798762,node,40.7817015,-73.9537888,662.7,shop,dry_cleaning,89 Montclair Cleaners,,dry_cleaning,,,,,,,Mo-Fr 07:30-18:00; Sa 09:00-16:00,+1 212-289-2070,,,,,,,Lexington Avenue,1349,,personal_care
2724044127,node,40.7794652,-73.9472671,664.0,amenity,pharmacy,Medics Pharmacy,,,pharmacy,,,,,,"Mo-Fr 09:00-19:00; Sa,Su 10:00-18:00",+1 212-540-4200,,,,,yes,,1st Avenue,1740,10128,health
5978510502,node,40.7699155,-73.9517326,664.3,amenity,restaurant,Gotham Pizza,,,restaurant,,,,,pizza,Mo-Su 10:30-23:30,+1-212-288-8085,https://www.gothampizzany.com,,,yes,yes,,York Avenue,1443,10021,food_drink
562361553,way,40.7736422,-73.9608622,667.6,amenity,hospital,Lenox Hill Hospital,,,hospital,,,,,,24/7,+1 212 434 2000,https://lenoxhill.northwell.edu,,,,,,East 77th Street,100,10075,health
10107120017,node,40.7793968,-73.9471385,667.8,shop,bakery,Michaeli Bakery,,bakery,,,,,,israeli,Mo-Th 07:00-18:00; Fr 07:00-16:00; Su 08:00-18:00,+1 646-360-2284,https://wwe.michaelibakery.com,,,,,,East 90th Street,401,10128,food_drink
2629371900,node,40.76977,-73.954316,668.8,amenity,pub,The Pony Bar,,,pub,,,,,pub,"Mo-Th 15:00-24:00; Fr, Sa 12:00-03:00; Su 12:00-24:00",+1 212-288-0090,https://theponybar.com,,,,,0,1st Avenue,1444,10021,food_drink
9596829662,node,40.781761,-73.9537518,669.1,shop,health_food,Food Liberation,,health_food,,,,,,,Mo-Fr 08:30-19:00; Sa 10:00-18:00,+1 212-348-2286,,,,,,,Lexington Avenue,1349,,food_drink
5882076665,node,40.7808932,-73.949317,669.1,amenity,restaurant,3 Decker Restaurant & Cafe,,,restaurant,,,,,diner,06:00-21:00,+1 212-289-9936; +1 212-289-6571,,yes,,,yes,0,2nd Avenue,1746,,food_drink
6689923785,node,40.7698544,-73.951811,669.5,shop,dry_cleaning,John's Cleaners,,dry_cleaning,,,,,,,,,,,,,,,York Avenue,1441,,personal_care
6206643777,node,40.7705165,-73.9573782,669.7,leisure,fitness_centre,Equinox,Equinox,,,,,,fitness_centre,,"Mo-Th 05:30-22:00; Fr 05:30-20:00; Sa, Su 07:00-19:00",+1 212-249-3917,https://www.equinox.com/clubs/new-york/uptown/east74th,,,,,,2nd Avenue,1429,,leisure_entertainment
7777170217,node,40.7721537,-73.9470389,670.9,shop,hairdresser,Il Figaro II,,hairdresser,,,,,,,Mo-Sa 10:00-20:00; Su 10:00-18:00,+1 917-388-3006,https://www.ilfigaro2.com,,,,,,East End Acenue,48,,personal_care
7777189931,node,40.7721244,-73.9470583,671.5,shop,beauty,Diva Nails,,beauty,,,,,,,Mo-Fr 10:00-20:00; Sa 10:00-19:30; Su 10:00-19:00,+1 212-585-3800,,,,,,,East End Avenue,48,10028,personal_care
357642730,node,40.7697091,-73.9529748,672.6,amenity,hospital,Gracie Square Hospital,,,hospital,,,,,,24/7,+1 212 434 5300,https://www.nygsh.org/,,,,,,East 76th Street,420,10021,health
8835719632,node,40.769795,-73.9518426,675.4,amenity,restaurant,Le Moulin à Café,,,restaurant,,,,,french,Mo 07:30-18:00; Tu-Fr 07:30-21:00; Sa 08:00-21:00; Su 08:00-17:00,,https://www.lemoulinny.com/,,,,,,York Avenue,1439,,food_drink
8571541076,node,40.7795643,-73.9471823,676.4,amenity,restaurant,Sabor A Mexico,,,restaurant,,,,,mexican,Mo-Su 11:00-22:00,+1 212-289-2641,http://www.saboramexiconewyork.com/,,,yes,yes,,1st Avenue,1744,10128,food_drink
9596834701,node,40.7818177,-73.9540759,677.1,shop,dry_cleaning,Trafalgar Cleaners,,dry_cleaning,,,,,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,+1 212-348-7440,https://www.trafalgarcleanersnyc.com,,,,,,Lexington Avenue,1352,10128,personal_care
11466005593,node,40.7702722,-73.9569792,678.0,amenity,veterinary,URvet Care,,,veterinary,,,,,,Mo-Fr 08:00-23:00; Sa 09:00-17:00; Su 09:00-15:00,+1-646-535-9220,https://urvetcare.com/,yes,,,,0,2nd Avenue,1432,,health
8570165360,node,40.7795944,-73.9471609,679.9,amenity,restaurant,Noodle Fun,,,restaurant,,,,,chinese,"Mo-Fr 11:30-21:00; Sa, Su 13:00-21:00",+1 212-828-3881,https://www.noodlefunnewyork.com/,limited,,yes,yes,,1st Avenue,1744,10128,food_drink
9596836749,node,40.7818707,-73.953669,681.1,shop,hairdresser,amour de hair,,hairdresser,,,,,,,Mo-Sa 09:30-18:30; Su 10:00-18:30,,,,,,,,Lexington Avenue,1349,10128,personal_care
11717548033,node,40.7696165,-73.9540138,683.5,amenity,clinic,Hospital for Special Surgery clinic,,,clinic,,,,,,,,,,,,,0,East 75th Street,405,,health
9983846728,node,40.7796302,-73.9471354,684.1,shop,laundry,Miss Bubble,,laundry,,,,,,,07:00-22:00,+1 646-838-5171,https://www.msbubblegreen.com,,,,yes,,1st Avenue,1746,10128,personal_care
6228622528,node,40.7818145,-73.9520354,684.8,amenity,restaurant,Kaia Wine Bar,,,restaurant,,,,,south_african,"Mo 16:00-22:00; Tu,We 16:00-23:00; Th 16:00-23:30; Fr 16:00-24:00; Sa 14:00-00:30, Su 12:00-22:00",+1 212-722-0490,https://www.kaiawinebar.com,,,yes,yes,,3rd Avenue,1614,10128,food_drink
7134303442,node,40.7788332,-73.9604763,684.8,shop,bag,Tumi,Tumi,bag,,,,,,,,,,,,,,,,,,retail
2724223861,node,40.7785429,-73.9606859,684.9,shop,bakery,William Greenberg Desserts,,bakery,,,,,,,Mo-Su 08:00-18:00,+1-212-744-0304,https://wmgreenbergdesserts.com/,,,,,,Madison Avenue,1110,10028,food_drink
9579615888,node,40.7775912,-73.9456744,685.1,amenity,restaurant,Effy's Cafe on York,,,restaurant,,,,,mediterranean,08:00-17:00,+1 646-490-6751,https://www.effyscafeonyork.com,,yes,yes,yes,0,York Avenue,1688,10128,food_drink
7322799428,node,40.7728495,-73.9606178,685.1,shop,supermarket,D'Agostino,D'Agostino,supermarket,,,,,,,,,,,,,,,Lexington Avenue,,,retail
663355907,node,40.7786106,-73.9606629,686.6,amenity,cafe,City Market Cafe,,,cafe,,,,,,,,,,,,,,,,,food_drink
2676085867,node,40.7796578,-73.9471089,687.8,amenity,restaurant,Pio Pio,,,restaurant,,,,,peruvian,Mo-Su 11:00-23:00,+1 212-426-5800,https://www.piopio.com/locations/upper_east_side.html,,,yes,yes,,1st Avenue,1746,,food_drink
2238282051,node,40.7792448,-73.9601917,688.9,shop,clothes,Little Eric,,clothes,,,,,,,,,,,,,,,Madison Avenue,,,retail
11986328253,node,40.7715729,-73.9595007,690.0,amenity,bank,Wells Fargo,Wells Fargo,,bank,,,,,,,,,,,,,0,,,,finance
2702802602,node,40.7695853,-73.9544262,690.3,amenity,bar,2nd Floor Bar & Essen,,,bar,,,,,pub,"Tu-Th 17:00-24:00, Fr-Sa 17:00-02:00",+1-212-737-1700,https://2ndfloor.com/,,,,,1,1st Avenue,1442,10021,food_drink
2724223896,node,40.779448,-73.9600247,690.6,shop,clothes,Searle,,clothes,,,,,,,,,https://www.searlenyc.com/,,,,,,Madison Avenue,1124,10028,retail
8238280972,node,40.7701888,-73.9571223,691.6,shop,convenience,East Side Grocery,,convenience,,,,,,,"Mo-Th, Su 07:00-00:00; Fr, Sa 07:00-01:00",+1 212-288-6640,https://shopesg.com,,,,yes,,2nd Avenue,1422,,retail
7615599471,node,40.7781779,-73.9609998,691.7,shop,clothes,MonnaLisa,,clothes,,,,,,,,,,,,,,,,,,retail
5808147981,node,40.7767518,-73.9615463,691.8,shop,clothes,Barbour,Barbour,clothes,,,,,,,Mo-Sa 10:00-18:00; Su 11:00-17:00,+1 212-570-2600,https://www.barbour.com/shop/barbour-new-york,,,,,,Madison Avenue,1047,10021,retail
6949740433,node,40.7782135,-73.9609828,691.9,amenity,restaurant,Nectar of 82nd Street,,,restaurant,,,,,,,,,,,,,,,,,food_drink
11079551410,node,40.7797074,-73.947083,692.9,amenity,restaurant,Tinos,,,restaurant,,,,,greek,"Mo-Fr 17:00-23:00; Sa, Su 00:00-23:00",+1 646-370-6067,https://tinosnyc.com/,,yes,yes,yes ,0,1st Avenue,1748,10128,food_drink
5666870630,node,40.7810045,-73.9490049,693.5,amenity,bar,Biddy's Pub,,,bar,,,,,,Mo-Su 17:00-04:00,+1 212-534-4785,https://www.biddysnyc.com/,,,,,,East 91st Street,301,10128,food_drink
6278185444,node,40.7695617,-73.9544914,693.6,amenity,restaurant,2nd Ave Deli,,,restaurant,,,,,diner,Mo-Su 11:00-21:00,+1-212-737-1700,https://2ndavedeli.com,,,yes,yes,0,1st Avenue,1442,10021,food_drink
9579615882,node,40.7776873,-73.9456083,693.7,shop,convenience,Heavenly Market,,convenience,,,,,,,24/7,+1 646-478-7782,https://heavenlymarket.dine.online/locations/723178,yes,,,yes,0,York Avenue,1692,10128,retail
8627158498,node,40.7703134,-73.9574989,694.3,amenity,doctors,The Dermatology Specialists,,,doctors,,,,,,,+1 212-385-3700,http://thedermspecs.com,,,,,,2nd Avenue,1425,10021,health
9596854768,node,40.7819992,-73.9539501,696.4,shop,convenience,GoPuff,,convenience,,,,,,,Mo-Su 10:00-01:00,,https://gopuff.com,,,,07:00-02:00,,Lexington Avenue,1356,,retail
266932808,way,40.7793581,-73.9601976,696.5,shop,clothes,ANIK,,clothes,,,,,,,,,https://www.anikny.com/,,,,,,Madison Avenue,1122,10028,retail
9263353741,node,40.7712792,-73.9592551,697.8,shop,beauty,Benefit Brow Bar,Benefit,beauty,,,,,,,Mo-Fr 10:00-20:00; Sa 09:00-20:00; Su 12:00-18:00,+1 212-288-4728,https://ues.benefitboutiques.com,yes,,,,0,3rd Avenue,1301,,personal_care
266932807,way,40.7792009,-73.9603604,698.0,shop,clothes,ANIK,,clothes,,,,,,,,,https://www.anikny.com/,,,,,,Madison Avenue,1122,10028,retail
9081050442,node,40.7797055,-73.9598759,698.2,tourism,museum,,,,,,,museum,,,,,,,,,,,Madison Avenue,1130,10028,leisure_entertainment
9015368602,node,40.7813056,-73.9495717,698.5,shop,convenience,Yorkville Deli Market,,convenience,,,,,,,Mo-Su 06:00-00:00,+1 646-758-9696,https://www.yorkvilledeli.com/,,,,yes,,2nd Avenue,1751,10128,retail
12150716232,node,40.7701249,-73.9571479,699.0,shop,sports,Kids in Sports,,sports,,,,,,,,+1 212-744-4900,,yes,,,,0,2nd Avenue,1420,,leisure_entertainment
7165016685,node,40.7798039,-73.9597899,699.6,amenity,restaurant,The New Amity Restaurant,,,restaurant,,,,,diner;greek,06:00-21:00,+1 212-861-3255,,,,,,0,Madison Avenue,1134,10028,food_drink
5666796392,node,40.7811358,-73.9491383,700.0,amenity,restaurant,Bangrak Thai Cuisine,,,restaurant,,,,,thai,"Mo-Su 11:30-16:00, 17:00-22:00",+1 212-289-8889,,,,yes,yes,,2nd Avenue,1750,10128,food_drink
11986328254,node,40.7714805,-73.9595673,701.1,shop,stationery,Paper Source,Paper Source,stationery,,,,,,,Mo-Sa 10:00-20:00; Su 11:00-18:00,,,,,,,0,,,,retail
2689474985,node,40.7799038,-73.9597037,701.3,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,"Mo-Fr 05:30-20:00; Sa, Su 06:00-20:00",+1 212-288-1506,https://www.starbucks.com/store-locator/store/1015661/85th-madison-1142-madison-ave-new-york-ny-100280414-us,,,yes,,,Madison Avenue,1142,10028,food_drink
6791111219,node,40.770689,-73.9584561,703.6,shop,hairdresser,City Barbers,,hairdresser,,,,,,,Mo-Fr 08:00-19:30; Sa 08:00-18:00; Su 10:00-18:00,,,,,,,,East 74th Street,223,10021,personal_care
5666755639,node,40.7811676,-73.9491151,704.0,amenity,restaurant,Le Viêt Thai,,,restaurant,,,,,vietnamese;thai,"Mo-Th, Su 11:30-16:00, 17:00-22:30; Fr, Sa 12:00-16:00, 17:00-23:00",+1 917-388-3897,,,,yes,yes,,2nd Avenue,1750,10128,food_drink
9579615890,node,40.7776357,-73.945455,704.2,shop,tobacco,American Tobacco & Convenience,,tobacco,,,,,,,12:00-22:00,+1 917-376-0582,,,,,,0,East 89th Street,500,10128,retail
5978556694,node,40.7706984,-73.9584885,704.4,amenity,restaurant,Sashimi Express II,,,restaurant,,,,,,,+1 929-323-5099,,no,,,,0,East 74th Street,223,,food_drink
5774352546,node,40.7799845,-73.959661,704.6,shop,clothes,Madewell,Madewell,clothes,,,,,,,Mo-Sa 10:00-19:00; Su 11:00-19:00,+1 212-249-2409,https://stores.madewell.com/us/ny/new-york/1144-madison-avenue,,,,,,Madison Avenue,1144,10028,retail
6937558925,node,40.7820877,-73.9535163,705.0,shop,bakery,Corrado Bread & Pastry,,bakery,,,,,,,Mo-Fr 07:00-18:00; Sa 08:00-17:00; Su 08:00-16:00,+1 212-348-8943,https://corradobreadandpastry.com/,,yes,,,,Lexington Avenue,1360,10021,food_drink
7098987894,node,40.7724091,-73.9605564,705.1,amenity,restaurant,Orsay,,,restaurant,,,,,french,Mo-Fr 12:00-22:30; Sa 11:00-22:30; Su 11:00-21:30,,,yes,,yes,yes,,Lexington Avenue,1057,10021,food_drink
3590689282,node,40.7819853,-73.9519088,705.4,shop,convenience,Third Avenue Garden,,convenience,,,,,,,,+1 212-876-1717,,,,,,,3rd Avenue,1620,,retail
663354158,node,40.779131,-73.960536,706.2,amenity,restaurant,Giovanni,,,restaurant,,,,,italian,,,https://www.giovanniventicinque.com/,,,,,,East 83rd Street,25,10028,food_drink
266932809,way,40.7795195,-73.9601974,707.0,shop,art,Bernard & S Dean Levy Inc.,,art,arts_centre,,,,,,,,https://levygalleries.com/,,,,,,East 84th Street,22,10028,retail
5781151294,node,40.7800952,-73.9595713,707.4,shop,clothes,Lululemon,Lululemon,clothes,,,,,,,Mo-Fr 09:30-19:00; Sa 10:00-19:00; Su 11:00-19:00,+1 212-452-1909,https://info.lululemon.com/stores/us/new-york/madisonave,,,,,,Madison Avenue,1146,,retail
5588513211,node,40.7811968,-73.9490941,707.7,shop,alcohol,Vintage on 2nd,,alcohol,,,,,,,"Mo-Th 11:00-22:00; Fr, Sa 11:00-23:00; Su 13:00-20:00",+1 212-828-8839,,no,,,yes,,2nd Avenue,1752,,retail
11429565677,node,40.7694425,-73.9545862,707.8,shop,clothes,Accolade,,clothes,,,,,,,,,,yes,,,,0,1st Avenue,1410,,retail
9015420301,node,40.7711935,-73.9593206,708.4,amenity,restaurant,Mezzaluna,,,restaurant,,,,,italian,12:00-22:00,+1 212-535-9600,https://mezzalunanyc.com,,yes,yes,yes,,3rd Avenue,1295,10021,food_drink
8333736504,node,40.7773359,-73.9615905,708.8,amenity,cafe,E.A.T.,Eli Zabar,,cafe,,,,,jewish;american,07:00-18:00,+1 212-772-0022; +1 646-358-1120,https://www.elizabar.com/,yes,,yes,yes,,Madison Avenue,1064,,food_drink
3448866515,node,40.7714244,-73.9596363,709.6,shop,bakery,Breads Bakery,,bakery,,,,,,,Mo-Su 07:00-20:00,+1-212-633-2253,https://www.breadsbakery.com/location/ues/,,yes,,,,3rd Avenue,1294,10021,food_drink
5824533201,node,40.7813703,-73.9494466,709.8,shop,gift,Lisa's on 2nd,,gift,,,,,,,Mo-Sa 10:00-19:00; Su 10:00-18:00,,,,,,,,2nd Avenue,,,retail
11429583968,node,40.7693586,-73.9534003,710.5,amenity,arts_centre,The Art Center,,,arts_centre,,,,,,,+1 212-535-1199,https://theartcenter.nyc,limited,,,,0,East 75th Street,423,,leisure_entertainment
8630513486,node,40.7812353,-73.9490728,712.3,amenity,fast_food,Chicken Insider,,,fast_food,,,,,chicken;korean,Mo-Su 11:30-21:30,+1 646-864-0034,https://www.chickeninsidernyc.com/,,,yes,yes,,2nd Avenue,1752,10128,food_drink
6689923800,node,40.7694197,-73.9520927,712.7,shop,convenience,Fresh Food Corner,,convenience,,,,,,,,,,,,,,,,,,retail
5978510508,node,40.7821581,-73.9534742,712.8,shop,alcohol,Uptown Wine Shop,,alcohol,,,,,,,,+1 212-289-6900,,,,,,,Lexington Avenue,1361,,retail
266932853,way,40.7795413,-73.9602652,713.0,shop,art,Koreana Art and Antiques,,art,arts_centre,,,,,,,,koreanaartandantiques.com,,,,,,East 84th Street,20,10028,retail
11364618888,node,40.7693852,-73.9546325,714.6,shop,hairdresser,Blades & Cuts,,hairdresser,,,,,,,Mo-Fr 09:00-19:00; Sa 09:30-18:00; Su 10:00-17:00,+1 646-781-9114,https://bladescutsnyc.com,yes,,,,0,1st Avenue,1408,,personal_care
5793239117,node,40.7725824,-73.9608259,714.8,amenity,bank,Bank of America,Bank of America,,bank,,,,,,Mo-Fr 08:30-18:00,+1 212-774-1883,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15774.html,,,,,,Lexington Avenue,1066,10021,finance
